,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-8.07338095748581e-18-2.7348112386408745e-17j),0j,0j,(-0.4578003999534347-0.40473684701783114j),(-0+0j),(0.43109461780463154-0.3687418470611839j),(0.54609845448988-0.08105699968596508j),0j
4.0,(-4.6185996018449154e-18+9.119576946069413e-18j),0j,0j,(0.10939846209501786+0.8677212182627669j),(-0+0j),(0.19736951120482604-0.04437940718025869j),(-0.4057980756725965+0.17174262695480813j),0j
6.0,(-1.4919968275832304e-17+5.792882789118625e-18j),0j,0j,(0.4409200978978529+0.5187547532606818j),0j,(0.5371467761004416+0.3749332229414577j),(-0.21522661045493782-0.2471009887695887j),0j
8.0,(2.6056687930654258e-17+3.380683167451825e-17j),0j,0j,(0.7026442259805172+0.28480775148954485j),(-0+0j),(0.15262739329951303-0.11083025429325878j),(0.038246666506730864-0.6230043037064186j),0j
10.0,(-2.5385792142756953e-18+1.8568524714708848e-17j),0j,0j,(-0.3493403364758081+0.21024579430323814j),(-0+0j),(0.4168151113747704+0.528372864489234j),(0.6170515117231095-0.009630481300273497j),0j
12.0,(1.7042190550235352e-17+5.941995284072649e-17j),0j,0j,(-0.057746397552916794+0.0504517981852637j),(-0+0j),(0.22142392867242477+0.02866127453680606j),(0.47817031573682545-0.8459450891936625j),0j
14.0,(-4.8937486383048623e-17+3.5017768833485336e-17j),0j,0j,(-0.2465420969090013+0.41981461488100186j),0j,(-0.38464124995298915-0.2428016257544998j),(-0.2117699338126161-0.7149997608968856j),0j
16.0,(3.0106857065319685e-18+3.3208949917961836e-17j),0j,0j,(-0.28347086406293964-0.8317884985752828j),0j,(0.03266833443564945+0.05542853273675212j),(0.42448132007231787-0.20844238882434918j),0j
18.0,(-8.717713717825458e-18-1.0983000444435366e-17j),0j,0j,(0.5164441020191591+0.44968584453460525j),0j,(0.6365699690967085+0.044661430273776004j),(-0.3405678359538872+0.08868884325903673j),0j
20.0,(2.7327568709144532e-17-2.005629815743618e-17j),0j,0j,(0.6796642668053566-0.4143803411244029j),(-0+0j),(0.31755418200684865-0.14581768780124316j),(-0.4217481484200614-0.2576246495117861j),0j
