,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.7319353427748226e-17+4.304359794011466e-17j),0j,0j,(0.38471066775962465-0.4023560140263174j),0j,(0.39279897122900226+0.3899698542804876j),(0.017315007872817534+0.6192253318018046j),0j
4.0,(1.604252209035506e-17+2.0087749205870843e-17j),0j,0j,(0.8943583605981849-0.058183160005745804j),(-0+0j),(-0.10217903655069055-0.03560357083645077j),(0.1600147352569049+0.3992805498065264j),0j
6.0,(5.293142605780544e-18-8.655048305680996e-18j),0j,0j,(-0.0620186153482129+0.6070516529074292j),0j,(0.27191638567478277+0.6706640719370908j),(-0.16167768201494737-0.2788789898956998j),0j
8.0,(-5.1454537206921394e-18+1.2519210676803576e-17j),0j,0j,(0.786990762295354+0.18451830122102109j),0j,(0.16275806591404604+0.07400487142694928j),(0.0034365262682253817-0.5609098125799663j),0j
10.0,(1.594100780886843e-17-2.3715464200760086e-17j),0j,0j,(0.4539711419165639-0.20962619699293727j),(-0+0j),(-0.4490078408180095-0.5981831380777662j),(-0.42496212578713033-0.09971531322278201j),0j
12.0,(1.0237891883639922e-17+8.39478038812182e-18j),0j,0j,(-0.007266236954952186-0.005774918259477861j),0j,(-0.07775680835519136-0.3309039886483345j),(-0.9100129972027922+0.23716371158471494j),0j
14.0,(-4.313254580767145e-18-8.807783559000172e-18j),0j,0j,(0.19056697800622674-0.30985865082079683j),0j,(0.4069377955451149+0.25254959988731046j),(0.07744901495179135+0.7951690534985181j),0j
16.0,(-1.9152978882786692e-17+2.914212322537363e-17j),0j,0j,(0.5062052241196912-0.7237845868807377j),(-0+0j),(0.05641392751577995+0.19979079426280405j),(0.3779200585314967+0.1843086529098553j),0j
18.0,(1.429146440466695e-17-1.9639939287306276e-18j),0j,0j,(0.5114207252669909+0.3893560348803626j),(-0+0j),(0.6569219759550526-0.0894152627207363j),(-0.31430684258131775+0.22027336851303778j),0j
20.0,(-5.412967597106553e-18+7.887337238916877e-18j),0j,0j,(-0.716750114823586+0.34655526181333296j),0j,(-0.32743874102602194+0.01871305521168737j),(0.35748675158973636+0.36167062126695515j),0j
