,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.4852222818918903e-17+3.839145874180499e-17j),0j,0j,(0.393091262689102-0.34093851459384034j),0j,(0.31978839205538745+0.44165350819236127j),(-0.0576042965655838+0.6546751075833168j),0j
4.0,(-1.4955618783948907e-17+1.820114752716183e-17j),0j,0j,(0.7959728100700685-0.3656615290587134j),(-0+0j),(-0.04344201175929456-0.04951668228721582j),(0.24744910430220274+0.40883830833865364j),0j
6.0,(1.4523424258206366e-17+1.8472121161931767e-17j),0j,0j,(-0.38643595869904857+0.6096286522912227j),0j,(-0.11965250760461191+0.5917259481597018j),(0.0006838710820572802-0.33847210837631536j),0j
8.0,(2.81180399221759e-17+1.3464996048987975e-17j),0j,0j,(-0.32659338399538906+0.7908029191714139j),0j,(-0.016016373876473297+0.21095292353103715j),(0.47234062889246486-0.010206599798078392j),0j
10.0,(4.021621852090105e-17+4.66633656937195e-18j),0j,0j,(0.26552003207068203+0.4616272079311524j),0j,(0.5291562343928775-0.42894859046255335j),(0.09267726828728634-0.49376830979014597j),0j
12.0,(-5.23386421671929e-18+3.1283144429258433e-17j),0j,0j,(-0.0400719385932864+0.01705462991900033j),(-0+0j),(0.07010388843828577+0.3279775632857249j),(0.9367975570718567-0.08960959327490448j),0j
14.0,(3.6609015171789133e-17-4.9648888823151096e-17j),0j,0j,(-0.31476483894608465-0.27427571801189266j),0j,(0.2925845394242651-0.3456615132970075j),(0.7874274062981845-0.023799411714007346j),0j
16.0,(-3.1533048353424945e-18-1.109277812119987e-17j),0j,0j,(0.8172341978576059+0.39383317732554646j),0j,(-0.15143588729873514+0.13049191578274166j),(-0.15579106263250153+0.33584501045412424j),0j
18.0,(-1.055593289557673e-17-2.2414146113620848e-17j),0j,0j,(0.6835645332583465+0.030512390922715626j),(-0+0j),(0.4072296687891071-0.5086193930134703j),(-0.10498215675731357+0.31025405644823445j),0j
20.0,(-1.6168613473776107e-17+2.3973664423627364e-18j),0j,0j,(0.6196310647960447-0.37687601006020927j),(-0+0j),(0.4070931622819335-0.09865332113601866j),(-0.43502639743690175-0.3306305030786136j),0j
