,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.595345460614941e-17+1.0296075926081966e-17j),0j,0j,(0.47368237897091375-0.3908581625400791j),(-0+0j),(0.30351599030873044+0.41434731914747325j),(0.005283762262477454+0.599183882649404j),0j
4.0,(5.050402065786267e-18-5.430218285218851e-19j),0j,0j,(0.8513035235092785-0.15613578502994796j),(-0+0j),(-0.04134928811088048-0.20443451505825666j),(0.18858889164388087+0.4145297611365443j),0j
6.0,(-3.1882134249077065e-18-2.0819300877581375e-17j),0j,0j,(0.555318190257117+0.2774989468407544j),0j,(0.7073032905645623+0.10621113615831168j),(-0.2986066531402934-0.1178616073396623j),0j
8.0,(-1.983716009008877e-17+1.755581069136987e-17j),0j,0j,(0.7094108938017704+0.3234877315044864j),(-0+0j),(0.08953337009899694-0.07530182131772081j),(0.13726201453732573-0.599636908496767j),0j
10.0,(-4.444205848905754e-18+8.601646940243179e-18j),0j,0j,(-0.23603286727378237-0.17512845593044632j),0j,(0.060422144795323984+0.7951200138485057j),(0.38738835658201215+0.35732631958828265j),0j
12.0,(7.000539699654167e-17+2.5196394574699978e-17j),0j,0j,(0.23900959899214702+0.03591301234557165j),0j,(-0.16776414982426713-0.027086309515184814j),(0.47366940551003894+0.8296646812346749j),0j
14.0,(-3.18970072380969e-17+1.761908496149598e-17j),0j,0j,(-0.22414391270737083-0.42277622336103415j),0j,(0.4183261431237001-0.44091368325206j),(0.5868550553285086+0.239205512671711j),0j
16.0,(-1.6571405787789688e-17+4.954799042154053e-18j),0j,0j,(-0.6499756581276288-0.6868662351502387j),(-0+0j),(0.2000350967252323+0.030736810077408944j),(0.03228894989948604-0.252477823087244j),0j
18.0,(4.180503518768857e-18-6.81811285373283e-19j),0j,0j,(0.5544636562189108+0.035463843792078675j),(-0+0j),(0.49306846521446357-0.6177974267009787j),(-0.1105186347568034+0.23304040263448503j),0j
20.0,(-8.934825621387508e-18-1.3158565645745629e-17j),0j,0j,(0.40108324232889464+0.5019408457351333j),(-0+0j),(0.003695938198801596+0.3526257397106089j),(0.5098946196573109-0.45037376109687205j),0j
