,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.1226928348411086e-18+1.45307053751045e-17j),0j,0j,(0.32868034927664025-0.368537754505503j),0j,(0.41202575464786206+0.4449445670788905j),(-0.025683614289997214+0.6226946388032164j),0j
4.0,(-1.6896963552053813e-17+4.079020589089412e-18j),0j,0j,(0.8647398308572083-0.28199521137574346j),0j,(-0.09774334016230365+0.010360771972068077j),(0.23123890369236733+0.3310153908316153j),0j
6.0,(7.8648851865732e-18+3.563874815777139e-18j),0j,0j,(-0.28794217092460395+0.5746565235127551j),(-0+0j),(-0.012826482123192984+0.694925392688299j),(-0.017709157644484164-0.32165160014577976j),0j
8.0,(-9.244426636937403e-19-2.964196219046316e-17j),0j,0j,(-0.4743649416040433-0.596423837489231j),0j,(-0.1403608766507011-0.12430753201564923j),(-0.3613914393100167+0.5034870381996659j),0j
10.0,(1.0877510235657124e-18+8.902732446636119e-18j),0j,0j,(-0.3969583893078243+0.19836714216839674j),0j,(0.5945285239027693+0.31398995619296266j),(0.5812150340990901+0.11493363249810629j),0j
12.0,(-5.802991512938875e-18-1.9373864656833496e-17j),0j,0j,(0.13716616106279583+0.2293993329606929j),(-0+0j),(-0.3198291999895897-0.24305804182388444j),(-0.5935771991970415+0.6440959323180334j),0j
14.0,(1.8456358343292195e-18+4.043102456671733e-17j),0j,0j,(-0.17159526352446858-0.33720913896308546j),(-0+0j),(0.11645948847772142-0.40907231383321263j),(0.8163251127102107+0.09775173703343626j),0j
16.0,(-4.732409636309735e-18+5.6991318158807365e-18j),0j,0j,(0.7192022578507229+0.5872835550018473j),0j,(-0.20992869686621032+0.18593165888258562j),(-0.1748537091544921+0.16920898078694094j),0j
18.0,(7.414100485195685e-18+1.3929046645430277e-17j),0j,0j,(0.6692595282039866+0.24985548657409148j),0j,(0.42196887243623515-0.5115353612545458j),(-0.09293837435054537+0.2032245634542068j),0j
20.0,(1.457535553423736e-17-6.562020290481457e-18j),0j,0j,(-0.44025949307794443+0.34667118364728494j),0j,(-0.4686877980471902+0.1404971127081892j),(0.5112547877054245+0.43035046243028685j),0j
