,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.40955691898118e-17-2.0718855361510853e-17j),0j,0j,(0.42061810933391-0.38640769534529723j),0j,(0.31618212799084233+0.36275538120728773j),(0.03106789723537734+0.6642602503416954j),0j
4.0,(-1.2339020068887966e-17-8.852163751247912e-18j),0j,0j,(0.6274315681710098-0.6434385802924145j),(-0+0j),(-0.03056532543283292-0.02428467622573724j),(0.328287735796005+0.28813121761009736j),0j
6.0,(-4.351271660150046e-18+1.2248224326974645e-17j),0j,0j,(-0.07953469269610625+0.7152558387174349j),(-0+0j),(0.2447974362450621+0.5640837313592824j),(-0.16103255230534275-0.27934851737572336j),0j
8.0,(1.2477659902278713e-17-1.6187487623544348e-17j),0j,0j,(0.6355490816731523+0.5146355670864416j),0j,(0.20861756130285694+0.12384543450664676j),(0.1463314866996136-0.500954803692129j),0j
10.0,(-2.7258695472051286e-19-1.0492566115147913e-18j),0j,0j,(0.516886020614661+0.11977851719827762j),(-0+0j),(-0.05588359712630658-0.6338269022471497j),(-0.2999770629945977-0.4729018838491382j),0j
12.0,(-1.5608903691306403e-17+1.4147670380472813e-17j),0j,0j,(-0.02024763047214563-0.07140811073248082j),(-0+0j),(-0.08262292579187719+0.3962314480694805j),(0.8420885684255256+0.3486428685679417j),0j
14.0,(7.390406285240648e-18+2.222049280198051e-17j),0j,0j,(0.22256043320882235-0.22754625505376175j),0j,(0.2822525081559988+0.2567271767634104j),(-0.05876757762840301+0.8658294321350684j),0j
16.0,(-3.969131715826068e-17+2.1694782686973263e-18j),0j,0j,(0.771576307312999-0.3476015154466222j),0j,(0.05120929790086258+0.21308905736156455j),(0.11897106204746954+0.47080753635536166j),0j
18.0,(1.7633945752697356e-17-3.0918093641967856e-17j),0j,0j,(-0.2051527563306753-0.7358008032571175j),(-0+0j),(-0.4707868112774614-0.2389520419909164j),(0.3704901731828157+0.022544534296483454j),0j
20.0,(-2.2628766305405372e-17+1.0542294884007157e-17j),0j,0j,(0.6022892725163402+0.5165963262504311j),(-0+0j),(0.3084190643068221+0.26125984847841227j),(0.035261172208428615-0.453600584210299j),0j
