,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.3881558026872832e-18+3.0975815475839156e-17j),0j,0j,(-0.3538216485276109-0.4603129172320803j),0j,(0.4704762355153361-0.2911782871129075j),(0.5952847942189522+0.049250278816537985j),0j
4.0,(1.4449726009750663e-17-2.2047178117293586e-17j),0j,0j,(0.1562035206528981+0.8862406241541654j),0j,(0.1626093235854834-0.048650706243938406j),(-0.36794445319531166+0.16120239533677783j),0j
6.0,(-5.765576726430402e-18+1.5138432780275118e-17j),0j,0j,(0.6840218737671169+0.10327814119488138j),(-0+0j),(0.6285441119785162-0.16625642472260577j),(-0.3141588632767746+0.006558271090172707j),0j
8.0,(1.5661507311870027e-17-1.331031753518973e-17j),0j,0j,(0.6798213079371204-0.43500492258005846j),(-0+0j),(0.06236452418423606-0.18386729886073916j),(-0.44502866619531395-0.335956359372953j),0j
10.0,(-3.9818222299922033e-17+5.215266310991827e-17j),0j,0j,(-0.32370129260832947+0.2116944551162629j),0j,(0.6253046752443436+0.3364267639610657j),(0.5827542476011509-0.08131121292781868j),0j
12.0,(-2.301060834963183e-18-6.40997686151672e-18j),0j,0j,(0.06067755298987401-0.09809954191941593j),(-0+0j),(-0.12469948387622762+0.22529975616515963j),(0.7428275306583711+0.6071178079477414j),0j
14.0,(-4.2506443436526113e-17+1.9737905375931266e-17j),0j,0j,(0.32928687736123924-0.32915447680984955j),(-0+0j),(0.3514265670744256+0.2798721527524065j),(0.02051513899193219+0.7622188386112465j),0j
16.0,(7.429493748067617e-18-1.111927273373804e-17j),0j,0j,(0.6899382269697405+0.5203394378882035j),0j,(-0.07387147397593509+0.09476653849928199j),(-0.3439205464942615+0.34714993670835365j),0j
18.0,(2.954834609734962e-18+2.3853988696473623e-18j),0j,0j,(-0.0913758449523071-0.7553919317546582j),(-0+0j),(-0.4338070731771173-0.35191158938877015j),(0.3024335003344356+0.13242778707677608j),0j
20.0,(-1.3613014721314734e-17-9.870057057069836e-18j),0j,0j,(0.7757290964327404+0.04485547505370846j),0j,(0.3883899548919994-0.026038562417909777j),(-0.2509153880424596-0.4263203719681383j),0j
