,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(3.6030059262141114e-17+2.82692978016079e-17j),0j,0j,(-0.506523934108354+0.1263234827180062j),(-0+0j),(0.025202921065864803-0.6064615536346816j),(0.3197956885809989-0.5067304966026325j),0j
4.0,(-2.766065678119591e-17+8.058670798879822e-18j),0j,0j,(0.8375664467420951-0.18267134208465918j),(-0+0j),(-0.11453578831516614-0.012058875170638278j),(0.24725021250319146+0.4367116866017902j),0j
6.0,(-1.8390636743658222e-18-8.51238616651657e-18j),0j,0j,(0.559485475537115-0.22012774985448416j),(-0+0j),(0.5242626021114029-0.47989793431276984j),(-0.15433766207754318+0.3309778831601376j),0j
8.0,(-5.327629481451326e-17-1.8855293996273993e-17j),0j,-0j,(0.139360712468508+0.8842414231773907j),(-0+0j),(-0.06860547704541602+0.14213312075262036j),(0.39259551893417655-0.14019957337591693j),(-0+0j)
10.0,(-3.643940489533511e-18+1.829874512999656e-17j),0j,0j,(0.24040475546773768+0.49442507373546574j),0j,(0.5689211598984548-0.48648926405021675j),(0.13160479788210167-0.34653497221530705j),0j
12.0,(2.9424475493234487e-17-4.118165362578311e-18j),0j,0j,(-0.03164357919892128+0.050408913223232585j),0j,(-0.4712303886456703+0.141848415911538j),(0.3480770329029538+0.7956889795949464j),0j
14.0,(-2.6937599626946766e-17-2.3528730119869067e-17j),0j,0j,(-0.20325743151692502-0.084413390192011j),0j,(0.1898466188570859-0.4754618346387083j),(0.8301578050307357-0.017120746085104777j),0j
16.0,(-1.1593839501861652e-17+1.067921178699076e-17j),0j,0j,(0.5867222836156916-0.6456835859132471j),0j,(0.16628433583159186+0.31767971376033877j),(0.24192852193465975+0.22748489661448926j),0j
18.0,(-2.3882077604862804e-19+2.885945368704445e-18j),0j,0j,(-0.4906520517895448+0.4734563602806098j),0j,(0.27091639159441494+0.5648725009701863j),(-0.3218020208678334-0.1976523836513872j),0j
20.0,(-1.5544888539191015e-17+1.0865232827087426e-17j),0j,0j,(0.5034414289370008-0.439171780401153j),(-0+0j),(0.5624836297922166-0.1646327088270738j),(-0.4274211147729289-0.16581406145273514j),0j
