,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.8716717832302928e-17+8.038014526056572e-18j),0j,0j,(0.44903888366016476-0.31141042710778666j),0j,(0.1484195808621492+0.5321202927151335j),(-0.0654620156871023+0.6260367189306271j),0j
4.0,(-5.76814602000883e-18-4.9748689699287723e-17j),0j,0j,(0.1736107912848902+0.7763156073245954j),(-0+0j),(0.1427273640632442-0.048894266857626996j),(-0.5313532450826928+0.24918938606967997j),0j
6.0,(2.0609280520885463e-17+1.8422078705857277e-17j),0j,0j,(0.5755004479643243-0.34919734310015915j),(-0+0j),(0.5550227572477354-0.3477572635439262j),(-0.23654861803689406+0.2488369463304214j),0j
8.0,(1.4789436871868058e-17+1.4217983313950237e-17j),0j,0j,(0.3841313616974291+0.8121136858537139j),0j,(0.08625303118849112-0.002532747843184531j),(0.35458840875185255-0.2444085071914708j),0j
10.0,(-2.7452312383865846e-17+2.2930338222356327e-18j),0j,0j,(-0.4251673387342493+0.13990588003919574j),0j,(0.37032920683873866+0.6958620047928102j),(0.41051405901950067+0.09884146396806331j),0j
12.0,(-1.4927828875333998e-17+4.946769635527079e-17j),0j,0j,(0.0054762906630781115+0.0586339230857397j),(-0+0j),(-0.27697325594766603+0.04450711191368678j),(0.34374693289020586+0.8942455210464162j),0j
14.0,(-1.0078414222691322e-17-2.4363292049933883e-18j),0j,0j,(0.3919370187669811+0.13289385878681462j),0j,(-0.15624104902779748+0.4987247631874252j),(-0.7009183636622257+0.2535752122747983j),0j
16.0,(-2.656617633699178e-18+4.782051186812902e-18j),0j,0j,(0.8217027530833444-0.4055481226771544j),0j,(-0.05038044045750885+0.18468964030136484j),(0.22755887135333544+0.26814886503832835j),0j
18.0,(2.2871491512035974e-18+5.9837161564619246e-18j),0j,0j,(0.535493350427968+0.4251065890293032j),0j,(0.6399678109002486-0.16419671126615484j),(-0.2670453980692067+0.15715806057050388j),0j
20.0,(-1.9324034020103854e-17-1.3157165067272951e-17j),0j,0j,(0.5752478731679911+0.41947685074024704j),(-0+0j),(0.2539779345782231+0.3443302029456822j),(0.1448665825764855-0.537656627828694j),0j
