,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,8.546809283250804,1.1145025141360778,3.015269285468876,-3.895856769373496,-0.376762862227982,4.113457598369255,-2.2120808317377607,7.633071812061339,4.771920253114337,1.94936722654488,-2.057329892417087,-5.721596339062283,8.117042279562712,0.828975070863115,12.146863341058868,17.700464893448814,-0.2809669906768904,5.110872314713497,3.0577331198901203,0.9322638976480964
5.0,-6.853317777186693,5.954595880322342,8.78987440465869,4.276264745685857,-4.680249764091184,2.282638966706137,7.752497460797919,-2.0362959213743586,5.250835732745966,3.439612000884056,1.55471497326,0.8748764483376386,3.560458719538739,3.632785326310584,2.802081640928618,3.616011965436909,1.6782678977808556,4.470630327384511,3.578574628171504,4.391007753414619
7.5,2.4262723471743035,0.989552644739928,2.5421733445109176,-5.472520405647425,5.882000914024587,7.771127640307749,2.3080745921564523,17.41399354431004,2.9071781042600646,-6.212874397277415,3.636678529801925,-1.593685963216813,1.6352382337428004,-3.788916906605405,14.475278154075909,-14.082370556285102,4.784150100288532,-7.829164863188578,-9.795659313360202,-0.1415552733527089
10.0,-69.20507719713883,38.36130830294362,-23.39379759429147,-18.738869023674205,-30.76840376992069,28.21601883701876,4.057834071665138,111.29515889278562,-61.22320935994715,-92.5521559269018,4.240849109092564,55.70243952291241,24.46306000351784,-34.68712519114695,-21.4701813104048,-66.28494906346774,-96.61485526446305,-0.4320250447671301,6.439640688172996,-41.03043856209639
12.5,38.24191391407764,-0.3834635834931427,-6.590747838162326,39.74389343750453,15.972383472758574,35.23292072626674,-43.47849668562177,-9.614414094320114,-26.160203706664504,58.21363994431504,22.0227498246888,22.71384217555449,5.79646669047492,-13.193488346123845,30.3971493190572,28.516126152023126,11.567088365418767,-1.1101040719319304,-6.39145475318845,27.80361545148257
15.0,1.743571646353678,4.842289671167259,4.734933965750206,10.04440289828367,3.1761139910293883,5.670327834539623,5.405247951819562,4.989026233797568,7.365773354444979,10.498196444957696,1.050507814641755,5.456269821268815,3.419624431585611,4.288236203224571,-0.4361986260688033,3.6386139502980113,4.426502941702417,0.1611004232859398,5.116411132080491,-2.997867702673336
17.5,6.995765652828301,4.569918101542757,2.161136338262914,3.329258583001596,-3.679003298311457,0.8976941873416574,7.419376074440419,5.9119466316674245,14.3887903383132,9.9958004450369,6.861416827977285,8.457950606818324,8.91575221846343,2.0340055811940907,-4.547105189262359,8.287654080003886,-0.0278104399713391,-4.825987720951915,-3.917849321183614,6.13231934698392
20.0,-8.420617384464313,2.2925428748223986,16.515259583433984,4.774395848424047,5.835362421241229,-8.952949757900205,-3.204307410782225,-0.3375827898497251,7.921756526821285,9.303703070585732,0.7444783088381685,-5.47582669255408,5.661026920795026,22.97202687576828,10.927571736315356,-0.18262074017836,17.118485002078124,-1.5404691623958553,-5.02079841841038,-1.0359458070706429
22.5,11.268262095023088,-9.210459997952109,-1.4138921835383294,5.843769325089971,-21.888690476438395,32.1366511696871,27.413525180205365,20.98261917552601,1.2389293026708634,-8.664629547005404,-4.9684437667522,13.60866918007159,6.774244032730989,18.48485399366248,13.793757691948905,-4.589433063677081,-2.716238483816188,9.799160749183768,1.853734177702341,15.020677843394449
25.0,-3.210663665614574,7.195179972087262,-11.613210045295546,-3.0323208249313542,1.503107906366647,8.43370611719011,-6.24177938478907,2.1346790304135084,-0.7377080047615001,-11.343987978418838,-2.305084901451212,13.252517567803547,9.505841286844136,-23.18106536804285,5.236587814003566,-4.177816200940732,-15.632240188606175,22.099871264810524,13.87709344464207,-2.226904846442963
27.5,4.55285914251456,-1.7598875129190632,1.57036207535614,9.994105212674617,-2.399576657863527,-1.185101634771078,3.36494808041065,3.127533221720259,10.905565008360483,18.16895529713706,26.32647973256641,-4.52282813469426,2.263974033558104,-2.044458166373159,-18.351660750379224,-15.943639504603372,11.14993768740502,16.063079972258997,-7.719472052494836,3.922764696868729
30.0,12.777468371913987,14.067717596089361,16.735520511385744,-4.39216307455328,-4.277452843880443,14.294954261650535,2.422361803922675,5.951676102491949,-2.568765344641215,-9.112131425822303,10.342542855419827,16.926536137130853,-7.207633076300458,-14.589043659631699,8.530738086197386,4.786534222570912,32.06211250171164,40.13033349593975,-0.5184485850246915,-11.162458479997099
