,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.5729305308484532e-17+5.5140177257299565e-18j),0j,0j,(0.24357789998226453-0.2292023562348941j),0j,(0.010471180588315143+0.07861342697195017j),(0.5231452015955995+0.7798496445218875j),0j
4.0,(-5.61433505384748e-18+7.80543540553725e-18j),0j,0j,(0.6497592061732876+0.69030985403629j),0j,(-0.17204037197261185+0.21137820988028003j),(-0.15783494360250577+0.04576868788573648j),0j
6.0,(1.5190307999589084e-17+1.1861417198856884e-17j),0j,0j,(0.6685821634215763-0.050558138486583915j),(-0+0j),(-0.19168827479580647-0.6557262568127996j),(0.28367049883767387+0.057021880963035676j),0j
8.0,(-3.3272972780670156e-18+9.880896378996034e-19j),0j,0j,(-0.4725855739658793-0.1159517584970999j),(-0+0j),(0.2010517394401497-0.8463750637587237j),(-0.07635986941462819+0.024792838467151034j),0j
10.0,(-1.6535947395906724e-17+3.943854236540863e-17j),0j,0j,(0.13210647470561993+0.06447759021809157j),(-0+0j),(0.10711603449326762-0.44094061620143943j),(0.7584909429680203+0.44404902575541777j),0j
12.0,(-1.99076723312949e-17-1.3817538787400217e-17j),0j,0j,(0.3460291448216884+0.40996630554589564j),0j,(-0.7495981810091354+0.283531123500006j),(0.07892524760221063+0.2523389260034402j),0j
14.0,(6.841815635928286e-18+1.339732769942745e-18j),0j,0j,(0.20701377470361162+0.3560588510796743j),(-0+0j),(0.8273936562823507-0.02653487946873956j),(-0.24842987726744156+0.2887310607589196j),0j
16.0,(-1.4828830237233924e-17+3.5635765094678754e-18j),0j,0j,(0.7473874317774527-0.034077039016170985j),0j,(0.03898496309016952+0.4780849059524154j),(0.2129051011096318-0.4060014722976j),0j
18.0,(5.529066735621695e-17-2.868608137065315e-17j),0j,0j,(-0.21816419383412722-0.04630759825856723j),0j,(0.812373449798142-0.49580141769968056j),(0.20084703738637877-0.06442663048302592j),0j
20.0,(4.213759346052026e-17-1.4602441932030943e-17j),0j,0j,(-0.2132144781600169-0.18474708590250039j),0j,(0.2946156452621638+0.09318584900568323j),(-0.037562312899213135-0.9074773784039996j),0j
