,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.6777073410580033e-17-3.920802439440342e-18j),0j,0j,(0.3779385963153583-0.35688274815956716j),(-0+0j),(0.2700129685432505+0.408141681230787j),(0.011919075119517897+0.7001202910858353j),0j
4.0,(1.3781073740420602e-17+1.3416110944177953e-17j),0j,0j,(0.7365254179369519+0.5123497614420993j),(-0+0j),(0.0463268267975429-0.02248546414755262j),(-0.25304364986770694+0.35825294271728103j),0j
6.0,(-2.4872992416834966e-17-2.726172128917974e-19j),0j,0j,(0.7082857066505563-0.14462328919915857j),(-0+0j),(0.4101725490033295-0.45727390462741246j),(-0.17822672187075342+0.26136134713812376j),0j
8.0,(1.1532272045403333e-17+2.6562707009803072e-17j),0j,0j,(-0.5513163980587573+0.5481737868821313j),0j,(-0.26441718803585523+0.06816683968105267j),(0.4669477904623561+0.3208618428985511j),0j
10.0,(-6.907296075611383e-18+7.340658318672436e-18j),0j,0j,(0.46467961731690655+0.055887809010767064j),(-0+0j),(-0.3036281424016839-0.6059049534869481j),(-0.37292024404764185-0.42728098028734973j),0j
12.0,(9.323580143912957e-18-6.738313844052043e-18j),0j,0j,(0.10655094702103016-0.17379925101804822j),(-0+0j),(-0.16294019069532892+0.5124567877448116j),(0.6958929886504537+0.43013044455381955j),0j
14.0,(7.489111731988902e-17+9.663103408598246e-18j),0j,0j,(-0.12755400930065225-0.09052681895867626j),0j,(0.01416534438607095-0.3901461678815191j),(0.8961297415248026-0.14167451013160992j),0j
16.0,(2.8865573716938984e-17+7.134127315301227e-18j),0j,0j,(0.4795670589760621+0.6712612560401753j),0j,(-0.4803058310457335+0.12125590447565673j),(-0.19691411718874405+0.18775491159874208j),0j
18.0,(1.715841196893763e-18+1.3170434162123388e-17j),0j,0j,(0.3167808607980977+0.44402826744027946j),(-0+0j),(0.6449193634385468-0.25145325161935805j),(-0.18353992729984447+0.435490707070585j),0j
20.0,(-4.721523042919153e-18-8.582846264579178e-18j),0j,0j,(0.30194419729755984+0.5151267803452572j),0j,(0.01411786485961597+0.6257619866759019j),(0.33016314482642733-0.377742004033201j),0j
