,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.3289077581826432e-17-6.6513463843220615e-18j),0j,0j,(0.5524086999867087-0.16863584330978476j),0j,(0.12196433532266904+0.4765572604654349j),(-0.2545567477464426+0.5996876863117373j),0j
4.0,(-3.707894430521714e-17+4.732465908567415e-19j),0j,0j,(0.861418850718509-0.15356102941895433j),0j,(-0.10382037117118983+0.0022953584134500216j),(0.20371466866252563+0.42672352817947934j),0j
6.0,(1.6569366295415345e-17+3.0624405272618953e-19j),0j,0j,(-0.5052143217823732+0.4202055091313764j),0j,(-0.18863731759689545+0.611749605003161j),(-0.07377060425244608-0.3910525543941257j),0j
8.0,(2.422762399278486e-17-1.580351751877607e-17j),0j,0j,(0.8254034310161921+0.33319762964907085j),0j,(0.11849358282519222+0.11260975219844188j),(0.05581295693012564-0.42172472543201645j),0j
10.0,(6.839201667594742e-18-4.043407712286517e-18j),0j,0j,(-0.39180084032859464+0.30951239078110127j),(-0+0j),(0.5838672028817697+0.33430099807168473j),(0.5449869299537946+0.032021238851829115j),0j
12.0,(-2.560879453953123e-17+3.1973977527704934e-17j),0j,0j,(-0.002133898991575102-0.05398553782132663j),0j,(0.15602058198357122+0.40526228560255084j),(0.8451328087147577-0.3070042372359781j),0j
14.0,(-3.477198799433791e-17-2.6993937364155932e-17j),0j,0j,(-0.14744734153007755-0.10305912018099798j),(-0+0j),(0.14828494056832242-0.29830623763204545j),(0.9252483606439345+0.024052761575470538j),0j
16.0,(4.042386466366372e-18+6.77074619088642e-18j),0j,0j,(0.7726098867474671-0.12654928361860412j),0j,(0.10137180078689281+0.45590596040124504j),(-0.1653952970587771+0.37626739255795705j),0j
18.0,(-6.226138642137455e-19-2.0743863026945e-18j),0j,0j,(0.6261192247127956+0.6564477003289327j),0j,(0.23375565433685527-0.21634735669750654j),(-0.12925605741020135+0.24268522846729804j),0j
20.0,(-8.189495789612064e-18-2.6594409877342505e-18j),0j,0j,(-0.04202543914904178-0.5357278279098994j),(-0+0j),(-0.37258522981756725-0.6712685172184214j),(-0.08226759905245581+0.339176094863109j),0j
