,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-5.09544532007446e-18-3.178714764108749e-17j),0j,0j,(0.3765421628224172-0.3974755914340886j),0j,(0.3047017656949318+0.4366719820835507j),(0.04932902035341574+0.6436382645770249j),0j
4.0,(-6.888612149950398e-18+9.654955041126576e-18j),0j,0j,(0.8916273879641168-0.19368760038364885j),0j,(-0.06473210286622548-0.1233898123326968j),(0.1727464098453428+0.3438445890900036j),0j
6.0,(2.0781429300239588e-17-1.4070955984165539e-18j),0j,0j,(-0.4061638132491374-0.4699406178668523j),(-0+0j),(-0.6236257777988317-0.33711884487864635j),(0.31693069696694975+0.10575197160513854j),0j
8.0,(-1.153758106622198e-17+7.051803115357008e-18j),0j,0j,(0.5037480840025317-0.6641528464530971j),(-0+0j),(-0.02250195804738423-0.1346440400565515j),(-0.4960492885508129-0.20109354067583332j),0j
10.0,(2.1387447190477175e-17-3.2309526566121642e-18j),0j,0j,(0.18306056008766647+0.43895230822397696j),0j,(0.642879545764692-0.3373222724373937j),(0.09673517580390825-0.48720794570950465j),0j
12.0,(1.6013393415046177e-17-3.3878994132724414e-17j),0j,0j,(0.04363290295066988+0.07326866373750755j),(-0+0j),(0.13913455943957617-0.05999598511240717j),(0.06220691019847785-0.9828022329836876j),0j
14.0,(-1.1529403954846367e-17+5.306479602698776e-17j),0j,0j,(0.029259305723022017+0.3634477057085459j),0j,(-0.5521061043245898-0.11544267921479398j),(-0.40531693926718604-0.620177131447232j),0j
16.0,(8.006508937344573e-18+7.748151604269653e-18j),0j,0j,(0.3880254954817924+0.859617704409477j),0j,(-0.0658723413182783-0.021198172163884834j),(-0.28257638592350115+0.1607970005518172j),0j
18.0,(-6.745457719524236e-18+4.049239394440863e-18j),0j,0j,(-0.3706158350422149+0.4636500271308601j),0j,(-0.005463529530323086+0.751384341783955j),(0.0005888420839240127-0.2882081351896213j),0j
20.0,(-3.179742436577102e-17-2.355965412715522e-17j),0j,0j,(0.28527418189149734-0.6523957434138039j),0j,(0.08890135524145944-0.0693707531038534j),(-0.6503873411254614-0.23933029326743288j),0j
