,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.3239235558300016e-17+1.5986097067150812e-17j),0j,0j,(-0.4308770815504047-0.019089265663461502j),0j,(-0.07843947853704983-0.5756766889857535j),(0.5596750985250589-0.4039652492322039j),0j
4.0,(-2.597961839029057e-17-3.959310607762718e-17j),0j,0j,(0.7531335180519844-0.44036627000299394j),(-0+0j),(0.19313302552039535+0.0001826128786114739j),(0.05371803679490167+0.4457369469306629j),0j
6.0,(-3.1097506533847837e-19-7.135110111257783e-18j),0j,0j,(0.0703942439048938-0.9137042636743589j),(-0+0j),(-0.3066757338088876-0.20242264363834922j),(0.09643620879734552+0.12595353999150893j),0j
8.0,(-5.55530858483251e-18-1.5935742839007534e-17j),0j,0j,(-0.3677660023417333+0.5676356579356345j),(-0+0j),(0.4483118996223915+0.47875820624319926j),(0.3105727570238616-0.1260536019632657j),0j
10.0,(-1.8300111015609022e-18+3.720536173383571e-18j),0j,0j,(-0.09687400015129566+0.10146113444615064j),(-0+0j),(0.10344694071048646+0.26364956415987645j),(0.9466558058287237-0.06286087303167803j),0j
12.0,(3.531050678370559e-17+1.0237350995519467e-17j),0j,0j,(-0.16437667981821846+0.3335868337011416j),0j,(-0.2873667625166022-0.11034431287728781j),(-0.36932961421785077-0.7940656421173542j),0j
14.0,(-5.845449907422016e-18-6.13405165960803e-19j),0j,0j,(-0.7366531127183791-0.5362768213954673j),(-0+0j),(0.251750672543832-0.1402028782752979j),(0.1365666713643433-0.26089012711448206j),0j
16.0,(-5.93286354901559e-18-4.0009808304785945e-18j),0j,0j,(0.07208898461749871+0.4757441089225361j),0j,(0.8510842086496908+0.011992116536225839j),(-0.1500493409860158+0.1465188565342154j),0j
18.0,(3.1159019781331207e-18-2.959073270185706e-18j),0j,0j,(0.21065388613138786+0.7746805394762507j),(-0+0j),(-0.2842550523373283+0.3887788744617459j),(0.29658260352406496-0.18863672308004248j),0j
20.0,(-4.2992710888412827e-19+2.764927865976236e-18j),0j,0j,(-0.7874887987872048+0.35722354404730416j),0j,(0.35494896873504234+0.21880255431556644j),(-0.18057137917689503+0.2139705124638355j),0j
