,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.2303872232422452e-17+3.33995370847615e-17j),0j,0j,(-0.17361446372779643-0.3471379104584954j),(-0+0j),(0.6253757518062943+0.25481295477928156j),(0.5105686087356022+0.36420943426849134j),0j
4.0,(-2.3614789248003776e-17-4.461817256601871e-17j),0j,0j,(0.7249787048219858+0.006408883238226304j),0j,(-0.2469427797761537+0.08998392900988147j),(0.25574471709849467+0.582993653038226j),(-0+0j)
6.0,(-8.633048774052356e-18-2.0729518288872785e-17j),0j,0j,(0.5626762053716765-0.13408703892084625j),0j,(0.6864272548165211+0.15285349273077037j),(-0.29712012646252794+0.2873833988906121j),0j
8.0,(1.8301907991917965e-17-2.3799188540429946e-17j),0j,0j,(-0.7460020925199939+0.2808543513502638j),(-0+0j),(0.2030711221456778-0.005377573915049436j),(0.006686817851948967+0.568586140175533j),0j
10.0,(4.406747696977878e-18+4.833287038764023e-18j),0j,0j,(0.38001993746299856+0.05956979971317786j),(-0+0j),(-0.28812716979496505-0.8440507891893109j),(0.1478956878268312-0.1863441732650202j),0j
12.0,(1.8672698018677834e-18-7.270356370274497e-18j),0j,0j,(0.021251554232962072+0.43287216967146014j),0j,(-0.406057018730555+0.27257414897912174j),(0.7188690217150986+0.2371042315795828j),0j
14.0,(5.172075098880489e-18+6.959091100883049e-18j),0j,0j,(-0.11807608159412714+0.15777808958987957j),(-0+0j),(0.8545139810450677-0.31210084676188266j),(0.25809493971156156+0.25874704470786924j),0j
16.0,(2.610710395970351e-17-8.588858468658219e-18j),0j,0j,(0.10508038681629936+0.39286744169119764j),0j,(-0.8239698289779606+0.27223726224886574j),(0.2087151407696846+0.19496632928870905j),0j
18.0,(4.490299167396388e-18+6.986308369533101e-18j),0j,0j,(0.1951878751322623+0.2961083571624395j),(-0+0j),(-0.07399389618155502-0.4028864604103295j),(0.5258244222021085-0.6556962822691933j),0j
20.0,(-2.1598695285104367e-17+6.17283033741561e-18j),0j,0j,(0.3961412540422179-0.24748953333455592j),0j,(-0.03346979713386261+0.8201878880258542j),(0.10400369887095076+0.3117304434481339j),0j
