,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.5371403067796345e-17-5.561453865962687e-18j),0j,0j,(-0.300947991999907-0.3564399077718582j),0j,(0.4868423319032658-0.4803040913152574j),(0.5406382189614669+0.14961195871253827j),0j
4.0,(-1.1099160486785814e-17-8.562737878071098e-18j),0j,0j,(0.8908683457121254-0.05764170535335683j),(-0+0j),(-0.08105245685961633-0.26248709570522744j),(0.19002711894118038+0.302409891214337j),0j
6.0,(-4.856476423671489e-18-1.6595363203512526e-18j),0j,0j,(0.3633970952217987-0.42691522389248115j),(-0+0j),(0.4107223799515228-0.6368899773241088j),(-0.26460499034301477+0.20334312201256868j),0j
8.0,(4.273371868258205e-18-1.5603295252024804e-18j),0j,0j,(-0.2259898467027145+0.7558779710197953j),0j,(-0.06637553871472912+0.008320405288421553j),(0.5792749580418886+0.19375929349586082j),0j
10.0,(3.6411584386576735e-18-9.680547674841671e-18j),0j,0j,(-0.2019609293960741+0.2302493583476526j),(-0+0j),(0.821234601122649-0.25605873558576125j),(0.3546497109309493-0.20106778052116386j),0j
12.0,(3.67269371312293e-20+1.7805492291420713e-17j),0j,0j,(0.3927107705641046-0.05877307044380567j),(-0+0j),(-0.2928164732595528+0.21570925452603384j),(0.7809913889619869+0.3163928850976911j),0j
14.0,(5.738436625635453e-19+7.518793620518392e-18j),0j,0j,(0.0656157312421886-0.09355733324466206j),(-0+0j),(0.7953987296925027-0.2949612259025855j),(0.13279163684158957+0.4996465935160861j),0j
16.0,(3.517152439993281e-17+9.823958325725877e-18j),0j,0j,(0.23976458826299724-0.8297421742805102j),(-0+0j),(0.1789963592241661+0.2931404749523014j),(0.005726787459180066-0.3688319884038762j),0j
18.0,(3.0719928157934965e-17+7.273385567207162e-18j),0j,0j,(-0.007252591649350076+0.33212935695057777j),0j,(0.8926728140821096+0.05553064596918589j),(-0.13135370126694806+0.26913804949581j),0j
20.0,(1.7663585971126615e-17+2.569900786618781e-17j),0j,0j,(0.45130231032057133-0.15740560192883482j),(-0+0j),(0.29130325434777515+0.472253115643471j),(0.19914455406848414-0.6511609298299694j),0j
