,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(2.277191275637244e-18-2.551120795029942e-18j),0j,0j,(-0.463909751580975-0.3787677050268115j),(-0+0j),(0.45051359188126716-0.48536611842090877j),(0.4488640390920685-0.03607044560321099j),0j
4.0,(1.0157922317713339e-17+7.214860723777765e-18j),0j,0j,(0.6394896842249169+0.669681408402442j),0j,(0.02557655802956958-0.0001772915381646374j),(-0.2791198803102164+0.2530171054943105j),0j
6.0,(3.103662714238563e-17-2.4799791207701708e-17j),0j,0j,(-0.6384649795041055-0.029760741608434893j),(-0+0j),(-0.1057681269187194+0.7495127243281626j),(-0.05820418431380073-0.12301552963908652j),0j
8.0,(2.109408326879605e-17-1.5356988268202322e-18j),0j,0j,(0.4385363627798028-0.27836546611816193j),0j,(0.5080623114604282+0.32469262188031706j),(-0.11075670986622799-0.5952972921005603j),0j
10.0,(3.660728938624745e-18-2.7275815218865994e-18j),0j,0j,(-0.34334316164470396+0.031330693285781586j),(-0+0j),(0.5134132237280798+0.12413889614186946j),(0.6911524126145892+0.35275855724971794j),0j
12.0,(9.475190363040667e-18-3.6719039795438046e-17j),0j,0j,(0.5171985956295577+0.05196395111566296j),0j,(-0.43558871762422774+0.25650053979854304j),(-0.005732047989525868+0.6886526310489531j),0j
14.0,(3.355089585006512e-17+3.195119373374702e-18j),0j,0j,(0.37939723937599856-0.36308467577594994j),(-0+0j),(0.35742572558791863-0.6936422063605046j),(-0.04264752773135566+0.33692103168580617j),0j
16.0,(2.450654442815367e-17-3.1735753024384914e-17j),0j,0j,(0.8694529450836117+0.08287041487712588j),0j,(-0.05659395649705096+0.12657067779205267j),(0.16058253254644667-0.438376902306412j),0j
18.0,(-4.357652645550267e-18+7.923795630228307e-18j),0j,0j,(0.46574574207209746+0.3549016288674161j),0j,(0.4846127784820147-0.6333231500313415j),(-0.041823481368286126-0.1393871462564733j),(-0+0j)
20.0,(8.669993164129267e-18+5.081947499270542e-18j),0j,0j,(0.12569979848598004-0.1126852312096183j),0j,(0.1858682827622877+0.5314257091697263j),(0.6884122922972452-0.42500566141914176j),0j
