,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-6.490391710655969e-18+3.004638946747282e-18j),0j,0j,(-0.23541798137602193-0.5280288634086806j),(-0+0j),(0.3776221001649754-0.23548635184797231j),(0.6624776161307995+0.16980880170990928j),0j
4.0,(1.4610576144384516e-17-3.449849127662287e-18j),0j,0j,(-0.3046364785086459+0.8286648554104707j),0j,(-0.12858432527239427+0.024644794697666506j),(-0.3700679891787011-0.2577199296584959j),0j
6.0,(-1.6383228650433192e-17+1.1677173622754459e-17j),0j,0j,(0.3707953466976711-0.5528832310425549j),(-0+0j),(-0.012331499181180094-0.6294896971243096j),(0.1952883199058128+0.34969139416055517j),0j
8.0,(1.9432779264823247e-17-1.996072246516102e-17j),0j,0j,(0.7014290225484798-0.27639798835149415j),(-0+0j),(0.13530721495280157+0.05556376170224476j),(-0.2506287921882997-0.5893991116852644j),0j
10.0,(2.2578678780630174e-17+3.3385277833706447e-18j),0j,0j,(-0.329133243162808+0.1384247166901634j),(-0+0j),(0.6413035045215922+0.39367579736740904j),(0.5525969825901034-0.02992762172561364j),0j
12.0,(-1.8815391640455923e-17-2.960344337849715e-17j),0j,0j,(-0.025937240819784324-0.09063283848045228j),(-0+0j),(-0.058738148822352926+0.05713570816682298j),(0.32735443884878335-0.9366095025243073j),0j
14.0,(1.16218424176029e-18+8.773443078126305e-19j),0j,0j,(0.17940997489255445-0.6723383930042829j),(-0+0j),(0.6032822335709269+0.14394528704602716j),(0.1924279953354092+0.3067163409529674j),0j
16.0,(1.8187776612964155e-17+1.7793710775231385e-17j),0j,0j,(0.7858248892379448-0.43181237838185416j),(-0+0j),(-0.25210534531247675-0.15641937570996736j),(0.3211971396938771+0.06946642750445153j),0j
18.0,(1.070949967001502e-17-7.388520418711283e-18j),0j,0j,(-0.29785783143851685-0.3196959230741543j),(-0+0j),(-0.520972379625571-0.6642006198602556j),(0.09249540934145352+0.2965554661708123j),0j
20.0,(2.183156458968064e-17+2.1978576532613427e-17j),0j,0j,(-0.2639380221534484+0.5558379346808957j),(-0+0j),(0.12625584952175406-0.07074689155088558j),(0.6930988982707931+0.34648111903052203j),0j
