,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-4.690664136026386e-18+2.275356812034213e-18j),0j,0j,(-0.37439655496389357-0.39293844580337867j),(-0+0j),(0.5184005067430115-0.3321221765356427j),(0.5707224521775858+0.02565647058760484j),0j
4.0,(6.40300619e-18-3.78168910e-18j),0j,0j,(7.78494435e-01-5.42661915e-01j),0j,(-6.69683720e-02-5.97360901e-02j),(2.11023317e-01+2.16518954e-01j),0j
6.0,(-1.8566016015001995e-18+3.682081625349322e-18j),0j,0j,(-0.4136662648946383+0.4469577652320712j),0j,(0.019458867810175307+0.6885151348564076j),(0.36910548251434244-0.13578800279087794j),0j
