,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8000000000000003,3.804035280374933,1.317963591430457,8.295448462914047,8.34651976966179,6.066706705294539,5.670682228796692,-3.4569533521767064,6.057609324087957,1.5691243630551883,10.64901285383714,1.0474892552070385,3.029232663701912,5.275644343383045,0.0895135804944248,3.2344859264938925,-0.3862835849790411,9.626954818344377,5.803008973262108,7.891562589052266,6.515188701797346,4.488697646929588,4.432267809509244,0.6975119337516069,7.491238329316858,3.2810551640703327,3.1374188362644584,8.532138919684447,0.6192566435833169,-1.474529679697236,4.620751849519597,3.0805082387261,4.425818834574983,1.173133846240076,8.327465082469859,-3.2544907947956374
5.6000000000000005,-1.2939372217520648,-4.334686563376935,2.262564965017912,3.337567060098604,7.544050524570988,-2.134770127220116,8.463228860430913,6.307632177523356,-2.4962005157795337,13.40843829911814,10.295792858826266,4.14911667998015,2.14423975853722,-7.193948056891752,1.2055078751721984,3.170432198527802,-10.932034750984942,1.4370598869990137,-4.631607108152798,1.6748520211380913,2.2267445899917653,0.4159335922418452,7.287818898993751,6.372969817952591,0.6770502549614046,4.89939833467377,-1.009461634037965,-0.4716146019652479,3.496203740855482,9.433731604131504,8.127706328067767,9.464437176311382,4.70356983053146,2.107255603111462,5.085512371207567
8.4,2.500216187512277,7.201926157071264,32.20694695215567,-13.695941975893774,-14.336578719686337,19.485411405220503,-0.7561720863510265,30.55950657011377,13.380671814989418,-22.714312997985125,-7.743295551587644,-13.752119351474068,24.932441179837674,-13.381148760584344,-11.910332153989188,22.35254367167055,-33.373778076998505,2.4318571895834795,24.252629201903925,4.3783684071084,-5.106258999831693,22.63803493526332,-20.290822051029885,-3.601891230636564,-4.902930158634365,23.735207796253466,23.91003188663672,-1.0488667219195162,2.88069914485964,-1.982569577943239,23.20576461477073,8.461744413952509,-8.46966019441321,31.82944219326648,29.62746751827204
11.2,11.301620100566224,-0.6050248213509986,-0.3921732763541795,7.047764992973475,14.17390563582746,11.874623578341838,-1.4028146019726682,-8.129168318539307,7.967852921312222,-5.876242326696793,1.5263824953615222,-4.628742602952649,7.716892507201947,13.168427036232304,1.077166302093712,13.547972411303626,-6.555337895126518,-1.386810973144397,-4.656010783706572,17.841258858133656,1.4202898283416283,-0.9037251392864012,3.2987694672309584,-4.175511528506939,11.380472172956445,11.364576786176247,7.678185212018942,9.370506367546197,4.375523210329416,-4.719563815250577,14.106448108743892,16.532972232686813,0.7553038023281574,2.280952345726312,11.457179883696062
14.0,-1.2995402832126792,-5.045081860516306,3.647517537929512,2.111722933405745,-4.925141552069826,8.97931395793754,-2.4210294049297425,1.568210922520361,8.637401198280855,2.619741592939952,4.969009377384445,-10.863536642932406,6.784820846696436,5.981780626988682,11.840801339285903,7.80222102761448,2.10661457680615,2.317540386061057,2.6683580344064493,11.834456776791855,-5.651112692703123,5.472766800988384,4.938018625770269,2.227614598755747,10.989923443010564,-10.312732369060855,9.07098138980884,2.69941685678388,4.428806998905997,6.151794365029714,6.470939176350107,2.1543249399904294,7.810633687004488,10.889937383015972,13.105830882165236
16.8,1.4715088015833426,-2.561281542800125,-3.738742031265016,1.4478521505593491,10.143886153010634,9.1414052721644,4.386739097949963,7.397646750509435,2.629171311209687,6.404586869373956,4.214922515812739,8.398791262688595,1.2723787143716263,0.7546809622699397,0.8265104071916252,-4.799630391298736,8.647141827437219,-3.4162054202299386,16.27760848977703,11.96838987407344,-9.83446116231677,-1.6463638769519642,0.99657135598353,11.58697552952714,-3.724798313725029,8.891439829071254,8.368579355154363,5.830564098423634,4.660800627088129,14.559399323002603,-9.516677240859698,7.535057867138307,1.8245937752498165,-3.0317856229586337,2.8602941321680007
19.6,3.6281714543480033,4.874852350805427,7.331259566160611,3.801328456492669,7.290442519011916,2.443284016519368,4.5768031233252096,-1.591684888033165,-3.2794240717304546,3.884918793966688,2.384314180189163,9.228546671371646,9.44295450683463,4.233172782066263,1.6178976394751514,13.6452876702405,8.735051671367835,5.135047978584839,1.3912507523143265,0.7285200263684357,1.5407028505736542,7.362174423094241,5.545295532995249,-2.1133977492809195,-4.210597911723802,6.626156314044724,1.7085009904660944,4.64946376482914,8.485817219809892,5.247698164330359,7.764495937310748,2.63990724104687,-4.4450600483783695,12.892704807367748,2.852737968618809
22.4,2.2265913502257924,2.988011801189671,2.754832701038365,8.171146069966253,2.003830723465868,2.755053300364496,0.4289767101127215,0.8436939256412751,0.9667017699462188,2.049151283210054,1.3159503513238902,-3.793789723644706,-0.9079620219001452,10.726307891031317,0.5178485979299761,9.365036685221629,-0.4941147547241684,1.348131326988973,2.9191524096222023,6.796927917505752,10.515831277689273,2.3720895020424453,-2.887451355184177,9.76849464466938,5.04331159865712,-3.269378291181311,2.9614455447235257,2.245363174830218,3.1992340851173973,5.185675770162485,9.588058278661045,4.625419286243145,2.007218997398683,-4.977398682941339,0.1881813185023338
25.2,6.097584858345342,4.109324775864543,-3.050478671732914,10.018050458115106,2.0158751611217958,1.919589680219514,2.282221921853375,4.4994170135808105,-0.4173720681180003,-0.945960740419,9.57576509048951,8.09972555181598,-0.9934039275249864,-2.2129919324019363,-2.5634077408803586,9.921609601742132,2.1994207021303938,-1.4976290865047188,2.898387062977839,-0.9521130329073284,-2.2204127428275258,5.239798261326143,0.1880159312478317,-3.0664857889006853,1.9086383440026733,3.058304478282436,3.959854140892472,1.8813935778647168,-8.96293444270194,2.58009586918092,4.929065629856329,-1.9189152585369704,4.03158710056513,5.324797892023639,1.6572794393513794
